Tilt,Pan,Raw,Dist
3.00,14.00,284,16.16
3.00,16.00,391,11.74
3.00,18.00,490,9.37
3.00,20.00,533,8.61
3.00,22.00,520,8.83
3.00,24.00,530,8.66
3.00,26.00,537,8.55
3.00,28.00,545,8.42
3.00,30.00,573,8.01
3.00,32.00,555,8.27
3.00,34.00,566,8.11
3.00,36.00,569,8.07
3.00,38.00,573,8.01
3.00,40.00,572,8.02
3.00,42.00,575,7.98
3.00,44.00,579,7.93
3.00,46.00,582,7.89
3.00,48.00,586,7.83
3.00,50.00,602,7.62
3.00,52.00,586,7.83
3.00,54.00,586,7.83
3.00,56.00,590,7.78
3.00,58.00,583,7.87
3.00,60.00,582,7.89
3.00,62.00,589,7.79
3.00,64.00,589,7.79
3.00,66.00,584,7.86
3.00,68.00,585,7.85
3.00,70.00,562,8.17
3.00,72.00,419,10.95
3.00,74.00,224,20.49
3.00,76.00,188,24.41
3.00,78.00,225,20.40
3.00,80.00,235,19.53
3.00,82.00,237,19.37
3.00,84.00,233,19.70
3.00,86.00,236,19.45
3.00,88.00,234,19.62
3.00,90.00,230,19.96
3.00,92.00,231,19.87
3.00,94.00,253,18.14
3.00,96.00,388,11.83
3.00,98.00,416,11.03
3.00,100.00,403,11.39
3.00,102.00,400,11.48
3.00,104.00,388,11.83
3.00,106.00,341,13.46
3.00,108.00,255,18.00
3.00,110.00,255,18.00
3.00,112.00,242,18.97
3.00,114.00,227,20.22
3.00,116.00,221,20.77
3.00,118.00,206,22.28
3.00,120.00,208,22.07
3.00,122.00,211,21.75
3.00,124.00,212,21.65
3.00,126.00,216,21.25
3.00,128.00,214,21.45
3.00,130.00,215,21.35
3.00,132.00,213,21.55
3.00,134.00,219,20.96
3.00,136.00,202,22.72
3.00,138.00,215,21.35
3.00,140.00,218,21.06
3.00,142.00,227,20.22
3.00,144.00,239,19.21
3.00,146.00,244,18.81
3.00,148.00,303,15.15
3.00,150.00,397,11.56
3.00,152.00,400,11.48
3.00,154.00,401,11.45
3.00,156.00,402,11.42
3.00,158.00,381,12.05
3.00,160.00,377,12.18
3.00,162.00,368,12.47
3.00,164.00,345,13.30
3.00,166.00,323,14.21
3.00,168.00,274,16.75
3.00,170.00,268,17.13
3.00,172.00,286,16.05
3.00,174.00,282,16.28
3.00,176.00,270,17.00
3.00,178.00,273,16.81
1.00,0.00,357,12.86
1.00,2.00,314,14.62
1.00,4.00,324,14.17
1.00,6.00,566,8.11
1.00,8.00,293,15.67
1.00,10.00,290,15.83
1.00,12.00,290,15.83
1.00,14.00,291,15.77
1.00,16.00,432,10.63
1.00,18.00,504,9.11
1.00,20.00,517,8.88
1.00,22.00,524,8.76
1.00,24.00,527,8.71
1.00,26.00,533,8.61
1.00,28.00,552,8.32
1.00,30.00,557,8.24
1.00,32.00,554,8.29
1.00,34.00,561,8.18
1.00,36.00,568,8.08
1.00,38.00,573,8.01
1.00,40.00,577,7.95
1.00,42.00,576,7.97
1.00,44.00,578,7.94
1.00,46.00,587,7.82
1.00,48.00,591,7.77
1.00,50.00,587,7.82
1.00,52.00,588,7.81
1.00,54.00,587,7.82
1.00,56.00,590,7.78
1.00,58.00,588,7.81
1.00,60.00,585,7.85
1.00,62.00,586,7.83
1.00,64.00,589,7.79
1.00,66.00,584,7.86
1.00,68.00,586,7.83
1.00,70.00,544,8.44
1.00,72.00,373,12.31
1.00,74.00,217,21.15
1.00,76.00,189,24.29
1.00,78.00,227,20.22
1.00,80.00,235,19.53
1.00,82.00,234,19.62
1.00,84.00,233,19.70
1.00,86.00,235,19.53
1.00,88.00,236,19.45
1.00,90.00,242,18.97
1.00,92.00,258,17.79
1.00,94.00,342,13.42
1.00,96.00,411,11.17
1.00,98.00,410,11.20
1.00,100.00,411,11.17
1.00,102.00,401,11.45
1.00,104.00,396,11.59
1.00,106.00,385,11.92
1.00,108.00,361,12.71
1.00,110.00,354,12.97
1.00,112.00,365,12.58
1.00,114.00,371,12.37
1.00,116.00,368,12.47
1.00,118.00,365,12.58
1.00,120.00,359,12.79
1.00,122.00,357,12.86
1.00,124.00,353,13.00
1.00,126.00,345,13.30
1.00,128.00,289,15.88
1.00,130.00,289,15.88
1.00,132.00,298,15.40
1.00,134.00,305,15.05
1.00,136.00,262,17.52
1.00,138.00,224,20.49
1.00,140.00,223,20.58
1.00,142.00,226,20.31
1.00,144.00,242,18.97
1.00,146.00,240,19.12
1.00,148.00,294,15.61
1.00,150.00,400,11.48
1.00,152.00,403,11.39
1.00,154.00,417,11.01
1.00,156.00,401,11.45
1.00,158.00,386,11.89
1.00,160.00,378,12.14
1.00,162.00,377,12.18
1.00,164.00,354,12.97
1.00,166.00,325,14.12
1.00,168.00,278,16.51
1.00,170.00,272,16.87
1.00,172.00,278,16.51
1.00,174.00,269,17.06
1.00,176.00,271,16.94
1.00,178.00,272,16.87
-1.00,0.00,348,13.19
-1.00,2.00,416,11.03
-1.00,4.00,319,14.39
-1.00,6.00,578,7.94
-1.00,8.00,298,15.40
-1.00,10.00,291,15.77
-1.00,12.00,290,15.83
-1.00,14.00,292,15.72
-1.00,16.00,460,9.98
-1.00,18.00,502,9.14
-1.00,20.00,538,8.53
-1.00,22.00,530,8.66
-1.00,24.00,527,8.71
-1.00,26.00,534,8.60
-1.00,28.00,546,8.41
-1.00,30.00,578,7.94
-1.00,32.00,561,8.18
-1.00,34.00,563,8.15
-1.00,36.00,569,8.07
-1.00,38.00,574,8.00
-1.00,40.00,570,8.05
-1.00,42.00,576,7.97
-1.00,44.00,584,7.86
-1.00,46.00,592,7.75
-1.00,48.00,594,7.73
-1.00,50.00,594,7.73
-1.00,52.00,585,7.85
-1.00,54.00,589,7.79
-1.00,56.00,590,7.78
-1.00,58.00,587,7.82
-1.00,60.00,584,7.86
-1.00,62.00,588,7.81
-1.00,64.00,598,7.68
-1.00,66.00,589,7.79
-1.00,68.00,585,7.85
-1.00,70.00,551,8.33
-1.00,72.00,321,14.30
-1.00,74.00,214,21.45
-1.00,76.00,191,24.03
-1.00,78.00,231,19.87
-1.00,80.00,236,19.45
-1.00,82.00,233,19.70
-1.00,84.00,254,18.07
-1.00,86.00,331,13.87
-1.00,88.00,342,13.42
-1.00,90.00,332,13.83
-1.00,92.00,364,12.61
-1.00,94.00,388,11.83
-1.00,96.00,414,11.09
-1.00,98.00,426,10.77
-1.00,100.00,408,11.25
-1.00,102.00,404,11.36
-1.00,104.00,403,11.39
-1.00,106.00,419,10.95
-1.00,108.00,396,11.59
-1.00,110.00,388,11.83
-1.00,112.00,399,11.50
-1.00,114.00,414,11.09
-1.00,116.00,421,10.90
-1.00,118.00,426,10.77
-1.00,120.00,425,10.80
-1.00,122.00,412,11.14
-1.00,124.00,407,11.28
-1.00,126.00,402,11.42
-1.00,128.00,394,11.65
-1.00,130.00,392,11.71
-1.00,132.00,389,11.80
-1.00,134.00,388,11.83
-1.00,136.00,329,13.95
-1.00,138.00,247,18.58
-1.00,140.00,222,20.68
-1.00,142.00,228,20.13
-1.00,144.00,242,18.97
-1.00,146.00,236,19.45
-1.00,148.00,285,16.11
-1.00,150.00,397,11.56
-1.00,152.00,415,11.06
-1.00,154.00,403,11.39
-1.00,156.00,400,11.48
-1.00,158.00,389,11.80
-1.00,160.00,379,12.11
-1.00,162.00,400,11.48
-1.00,164.00,342,13.42
-1.00,166.00,327,14.04
-1.00,168.00,274,16.75
-1.00,170.00,272,16.87
-1.00,172.00,281,16.33
-1.00,174.00,268,17.13
-1.00,176.00,275,16.69
-1.00,178.00,273,16.81
-3.00,0.00,350,13.11
-3.00,2.00,423,10.85
-3.00,4.00,304,15.10
-3.00,6.00,572,8.02
-3.00,8.00,304,15.10
-3.00,10.00,292,15.72
-3.00,12.00,287,15.99
-3.00,14.00,301,15.25
-3.00,16.00,443,10.36
-3.00,18.00,521,8.81
-3.00,20.00,520,8.83
-3.00,22.00,527,8.71
-3.00,24.00,524,8.76
-3.00,26.00,530,8.66
-3.00,28.00,572,8.02
-3.00,30.00,553,8.30
-3.00,32.00,563,8.15
-3.00,34.00,569,8.07
-3.00,36.00,566,8.11
-3.00,38.00,601,7.64
-3.00,40.00,564,8.14
-3.00,42.00,575,7.98
-3.00,44.00,588,7.81
-3.00,46.00,592,7.75
-3.00,48.00,593,7.74
-3.00,50.00,589,7.79
-3.00,52.00,590,7.78
-3.00,54.00,589,7.79
-3.00,56.00,590,7.78
-3.00,58.00,583,7.87
-3.00,60.00,588,7.81
-3.00,62.00,590,7.78
-3.00,64.00,590,7.78
-3.00,66.00,582,7.89
-3.00,68.00,587,7.82
-3.00,70.00,536,8.56
-3.00,72.00,319,14.39
-3.00,74.00,209,21.96
-3.00,76.00,190,24.16
-3.00,78.00,228,20.13
-3.00,80.00,234,19.62
-3.00,82.00,237,19.37
-3.00,84.00,263,17.45
-3.00,86.00,364,12.61
-3.00,88.00,363,12.64
-3.00,90.00,336,13.66
-3.00,92.00,357,12.86
-3.00,94.00,384,11.95
-3.00,96.00,411,11.17
-3.00,98.00,423,10.85
-3.00,100.00,460,9.98
-3.00,102.00,406,11.31
-3.00,104.00,406,11.31
-3.00,106.00,419,10.95
-3.00,108.00,402,11.42
-3.00,110.00,379,12.11
-3.00,112.00,396,11.59
-3.00,114.00,431,10.65
-3.00,116.00,422,10.88
-3.00,118.00,431,10.65
-3.00,120.00,424,10.83
-3.00,122.00,425,10.80
-3.00,124.00,420,10.93
-3.00,126.00,411,11.17
-3.00,128.00,406,11.31
-3.00,130.00,401,11.45
-3.00,132.00,394,11.65
-3.00,134.00,388,11.83
-3.00,136.00,355,12.93
-3.00,138.00,276,16.63
-3.00,140.00,236,19.45
-3.00,142.00,237,19.37
-3.00,144.00,227,20.22
-3.00,146.00,236,19.45
-3.00,148.00,266,17.26
-3.00,150.00,397,11.56
-3.00,152.00,416,11.03
-3.00,154.00,405,11.33
-3.00,156.00,401,11.45
-3.00,158.00,388,11.83
-3.00,160.00,405,11.33
-3.00,162.00,373,12.31
-3.00,164.00,350,13.11
-3.00,166.00,325,14.12
-3.00,168.00,277,16.57
-3.00,170.00,293,15.67
-3.00,172.00,271,16.94
-3.00,174.00,268,17.13
-3.00,176.00,271,16.94
-3.00,178.00,274,16.75
-5.00,0.00,355,12.93
-5.00,2.00,427,10.75
-5.00,4.00,268,17.13
-5.00,6.00,580,7.91
-5.00,8.00,295,15.56
-5.00,10.00,293,15.67
-5.00,12.00,287,15.99
-5.00,14.00,311,14.76
-5.00,16.00,449,10.22
-5.00,18.00,507,9.05
-5.00,20.00,517,8.88
-5.00,22.00,524,8.76
-5.00,24.00,528,8.69
-5.00,26.00,533,8.61
-5.00,28.00,556,8.26
-5.00,30.00,561,8.18
-5.00,32.00,563,8.15
-5.00,34.00,572,8.02
-5.00,36.00,574,8.00
-5.00,38.00,575,7.98
-5.00,40.00,563,8.15
-5.00,42.00,579,7.93
-5.00,44.00,585,7.85
-5.00,46.00,588,7.81
-5.00,48.00,589,7.79
-5.00,50.00,589,7.79
-5.00,52.00,590,7.78
-5.00,54.00,590,7.78
-5.00,56.00,586,7.83
-5.00,58.00,582,7.89
-5.00,60.00,587,7.82
-5.00,62.00,590,7.78
-5.00,64.00,585,7.85
-5.00,66.00,585,7.85
-5.00,68.00,588,7.81
-5.00,70.00,532,8.63
-5.00,72.00,289,15.88
-5.00,74.00,216,21.25
-5.00,76.00,198,23.18
-5.00,78.00,232,19.78
-5.00,80.00,234,19.62
-5.00,82.00,256,17.93
-5.00,84.00,324,14.17
-5.00,86.00,363,12.64
-5.00,88.00,365,12.58
-5.00,90.00,342,13.42
-5.00,92.00,349,13.15
-5.00,94.00,389,11.80
-5.00,96.00,410,11.20
-5.00,98.00,424,10.83
-5.00,100.00,412,11.14
-5.00,102.00,418,10.98
-5.00,104.00,420,10.93
-5.00,106.00,403,11.39
-5.00,108.00,405,11.33
-5.00,110.00,384,11.95
-5.00,112.00,396,11.59
-5.00,114.00,410,11.20
-5.00,116.00,422,10.88
-5.00,118.00,430,10.67
-5.00,120.00,426,10.77
-5.00,122.00,443,10.36
-5.00,124.00,418,10.98
-5.00,126.00,412,11.14
-5.00,128.00,404,11.36
-5.00,130.00,398,11.53
-5.00,132.00,410,11.20
-5.00,134.00,388,11.83
-5.00,136.00,362,12.68
-5.00,138.00,310,14.81
-5.00,140.00,240,19.12
-5.00,142.00,245,18.73
-5.00,144.00,230,19.96
-5.00,146.00,231,19.87
-5.00,148.00,255,18.00
-5.00,150.00,408,11.25
-5.00,152.00,401,11.45
-5.00,154.00,406,11.31
-5.00,156.00,400,11.48
-5.00,158.00,393,11.68
-5.00,160.00,396,11.59
-5.00,162.00,371,12.37
-5.00,164.00,347,13.23
-5.00,166.00,323,14.21
-5.00,168.00,311,14.76
-5.00,170.00,271,16.94
-5.00,172.00,268,17.13
-5.00,174.00,270,17.00
-5.00,176.00,273,16.81
-5.00,178.00,308,14.90
-7.00,0.00,370,12.41
-7.00,2.00,419,10.95
-7.00,4.00,419,10.95
-7.00,6.00,566,8.11
-7.00,8.00,295,15.56
-7.00,10.00,293,15.67
-7.00,12.00,288,15.94
-7.00,14.00,328,13.99
-7.00,16.00,483,9.50
-7.00,18.00,513,8.95
-7.00,20.00,519,8.84
-7.00,22.00,521,8.81
-7.00,24.00,531,8.64
-7.00,26.00,541,8.48
-7.00,28.00,556,8.26
-7.00,30.00,558,8.23
-7.00,32.00,566,8.11
-7.00,34.00,574,8.00
-7.00,36.00,572,8.02
-7.00,38.00,576,7.97
-7.00,40.00,566,8.11
-7.00,42.00,581,7.90
-7.00,44.00,595,7.71
-7.00,46.00,598,7.68
-7.00,48.00,593,7.74
-7.00,50.00,590,7.78
-7.00,52.00,585,7.85
-7.00,54.00,589,7.79
-7.00,56.00,586,7.83
-7.00,58.00,586,7.83
-7.00,60.00,582,7.89
-7.00,62.00,589,7.79
-7.00,64.00,588,7.81
-7.00,66.00,585,7.85
-7.00,68.00,584,7.86
-7.00,70.00,507,9.05
-7.00,72.00,302,15.20
-7.00,74.00,225,20.40
-7.00,76.00,204,22.50
-7.00,78.00,231,19.87
-7.00,80.00,234,19.62
-7.00,82.00,304,15.10
-7.00,84.00,368,12.47
-7.00,86.00,361,12.71
-7.00,88.00,365,12.58
-7.00,90.00,337,13.62
-7.00,92.00,358,12.82
-7.00,94.00,388,11.83
-7.00,96.00,416,11.03
-7.00,98.00,425,10.80
-7.00,100.00,412,11.14
-7.00,102.00,424,10.83
-7.00,104.00,404,11.36
-7.00,106.00,404,11.36
-7.00,108.00,403,11.39
-7.00,110.00,386,11.89
-7.00,112.00,394,11.65
-7.00,114.00,407,11.28
-7.00,116.00,421,10.90
-7.00,118.00,430,10.67
-7.00,120.00,446,10.29
-7.00,122.00,424,10.83
-7.00,124.00,419,10.95
-7.00,126.00,413,11.11
-7.00,128.00,406,11.31
-7.00,130.00,415,11.06
-7.00,132.00,393,11.68
-7.00,134.00,388,11.83
-7.00,136.00,375,12.24
-7.00,138.00,354,12.97
-7.00,140.00,260,17.65
-7.00,142.00,238,19.29
-7.00,144.00,228,20.13
-7.00,146.00,230,19.96
-7.00,148.00,251,18.29
-7.00,150.00,388,11.83
-7.00,152.00,402,11.42
-7.00,154.00,403,11.39
-7.00,156.00,401,11.45
-7.00,158.00,394,11.65
-7.00,160.00,385,11.92
-7.00,162.00,369,12.44
-7.00,164.00,353,13.00
-7.00,166.00,326,14.08
-7.00,168.00,302,15.20
-7.00,170.00,269,17.06
-7.00,172.00,268,17.13
-7.00,174.00,269,17.06
-7.00,176.00,278,16.51
-7.00,178.00,284,16.16
-9.00,0.00,350,13.11
-9.00,2.00,424,10.83
-9.00,4.00,391,11.74
-9.00,6.00,569,8.07
-9.00,8.00,295,15.56
-9.00,10.00,293,15.67
-9.00,12.00,288,15.94
-9.00,14.00,356,12.89
-9.00,16.00,494,9.29
-9.00,18.00,512,8.96
-9.00,20.00,525,8.74
-9.00,22.00,519,8.84
-9.00,24.00,537,8.55
-9.00,26.00,546,8.41
-9.00,28.00,552,8.32
-9.00,30.00,565,8.12
-9.00,32.00,570,8.05
-9.00,34.00,572,8.02
-9.00,36.00,578,7.94
-9.00,38.00,577,7.95
-9.00,40.00,568,8.08
-9.00,42.00,581,7.90
-9.00,44.00,575,7.98
-9.00,46.00,601,7.64
-9.00,48.00,589,7.79
-9.00,50.00,591,7.77
-9.00,52.00,587,7.82
-9.00,54.00,589,7.79
-9.00,56.00,586,7.83
-9.00,58.00,582,7.89
-9.00,60.00,587,7.82
-9.00,62.00,588,7.81
-9.00,64.00,585,7.85
-9.00,66.00,588,7.81
-9.00,68.00,585,7.85
-9.00,70.00,469,9.79
-9.00,72.00,261,17.59
-9.00,74.00,191,24.03
-9.00,76.00,227,20.22
-9.00,78.00,258,17.79
-9.00,80.00,275,16.69
-9.00,82.00,385,11.92
-9.00,84.00,368,12.47
-9.00,86.00,364,12.61
-9.00,88.00,366,12.54
-9.00,90.00,345,13.30
-9.00,92.00,355,12.93
-9.00,94.00,384,11.95
-9.00,96.00,401,11.45
-9.00,98.00,428,10.72
-9.00,100.00,408,11.25
-9.00,102.00,406,11.31
-9.00,104.00,405,11.33
-9.00,106.00,401,11.45
-9.00,108.00,418,10.98
-9.00,110.00,408,11.25
-9.00,112.00,382,12.02
-9.00,114.00,405,11.33
-9.00,116.00,420,10.93
-9.00,118.00,425,10.80
-9.00,120.00,427,10.75
-9.00,122.00,422,10.88
-9.00,124.00,421,10.90
-9.00,126.00,414,11.09
-9.00,128.00,418,10.98
-9.00,130.00,416,11.03
-9.00,132.00,390,11.77
-9.00,134.00,386,11.89
-9.00,136.00,377,12.18
-9.00,138.00,369,12.44
-9.00,140.00,268,17.13
-9.00,142.00,254,18.07
-9.00,144.00,246,18.66
-9.00,146.00,236,19.45
-9.00,148.00,254,18.07
-9.00,150.00,395,11.62
-9.00,152.00,402,11.42
-9.00,154.00,400,11.48
-9.00,156.00,415,11.06
-9.00,158.00,408,11.25
-9.00,160.00,385,11.92
-9.00,162.00,378,12.14
-9.00,164.00,357,12.86
-9.00,166.00,341,13.46
-9.00,168.00,297,15.45
-9.00,170.00,273,16.81
-9.00,172.00,270,17.00
-9.00,174.00,269,17.06
-9.00,176.00,284,16.16
-9.00,178.00,274,16.75
