Tilt,Pan,Raw,Dist
6.60,104.80,279,16.45
6.60,105.40,279,16.45
6.60,106.00,280,16.39
6.60,106.60,276,16.63
6.60,107.20,275,16.69
6.60,107.80,277,16.57
6.60,108.40,275,16.69
6.60,109.00,273,16.81
6.60,109.60,271,16.94
6.00,70.00,393,11.68
6.00,70.60,280,16.39
6.00,71.20,272,16.87
6.00,71.80,268,17.13
6.00,72.40,254,18.07
6.00,73.00,260,17.65
6.00,73.60,248,18.51
6.00,74.20,304,15.10
6.00,74.80,315,14.57
6.00,75.40,344,13.34
6.00,76.00,344,13.34
6.00,76.60,326,14.08
6.00,77.20,268,17.13
6.00,77.80,268,17.13
6.00,78.40,241,19.05
6.00,79.00,241,19.05
6.00,79.60,199,23.07
6.00,80.20,242,18.97
6.00,80.80,278,16.51
6.00,81.40,366,12.54
6.00,82.00,392,11.71
6.00,82.60,432,10.63
6.00,83.20,475,9.66
6.00,83.80,492,9.33
6.00,84.40,526,8.73
6.00,85.00,532,8.63
6.00,85.60,544,8.44
6.00,86.20,561,8.18
6.00,86.80,561,8.18
6.00,87.40,544,8.44
6.00,88.00,530,8.66
6.00,88.60,515,8.91
6.00,89.20,474,9.68
6.00,89.80,462,9.94
6.00,90.40,486,9.44
6.00,91.00,495,9.27
6.00,91.60,522,8.79
6.00,92.20,506,9.07
6.00,92.80,504,9.11
6.00,93.40,498,9.22
6.00,94.00,498,9.22
6.00,94.60,495,9.27
6.00,95.20,457,10.04
6.00,95.80,454,10.11
6.00,96.40,438,10.48
6.00,97.00,437,10.50
6.00,97.60,483,9.50
6.00,98.20,396,11.59
6.00,98.80,374,12.27
6.00,99.40,325,14.12
6.00,100.00,304,15.10
6.00,100.60,291,15.77
6.00,101.20,287,15.99
6.00,101.80,287,15.99
6.00,102.40,283,16.22
6.00,103.00,284,16.16
6.00,103.60,279,16.45
6.00,104.20,280,16.39
6.00,104.80,279,16.45
6.00,105.40,279,16.45
6.00,106.00,279,16.45
6.00,106.60,279,16.45
6.00,107.20,275,16.69
6.00,107.80,276,16.63
6.00,108.40,277,16.57
6.00,109.00,275,16.69
6.00,109.60,272,16.87
5.40,70.00,439,10.46
5.40,70.60,275,16.69
5.40,71.20,268,17.13
5.40,71.80,268,17.13
5.40,72.40,255,18.00
5.40,73.00,253,18.14
5.40,73.60,251,18.29
5.40,74.20,299,15.35
5.40,74.80,307,14.95
5.40,75.40,347,13.23
5.40,76.00,359,12.79
5.40,76.60,315,14.57
5.40,77.20,275,16.69
5.40,77.80,276,16.63
5.40,78.40,250,18.36
5.40,79.00,233,19.70
5.40,79.60,187,24.55
5.40,80.20,224,20.49
5.40,80.80,227,20.22
5.40,81.40,339,13.54
5.40,82.00,426,10.77
5.40,82.60,448,10.25
5.40,83.20,483,9.50
5.40,83.80,501,9.16
5.40,84.40,529,8.68
5.40,85.00,530,8.66
5.40,85.60,545,8.42
5.40,86.20,559,8.21
5.40,86.80,557,8.24
5.40,87.40,541,8.48
5.40,88.00,533,8.61
5.40,88.60,513,8.95
5.40,89.20,469,9.79
5.40,89.80,459,10.00
5.40,90.40,482,9.52
5.40,91.00,495,9.27
5.40,91.60,521,8.81
5.40,92.20,509,9.02
5.40,92.80,505,9.09
5.40,93.40,498,9.22
5.40,94.00,498,9.22
5.40,94.60,496,9.25
5.40,95.20,465,9.87
5.40,95.80,443,10.36
5.40,96.40,444,10.34
5.40,97.00,434,10.58
5.40,97.60,483,9.50
5.40,98.20,419,10.95
5.40,98.80,387,11.86
5.40,99.40,326,14.08
5.40,100.00,312,14.71
5.40,100.60,293,15.67
5.40,101.20,286,16.05
5.40,101.80,288,15.94
5.40,102.40,292,15.72
5.40,103.00,283,16.22
5.40,103.60,283,16.22
5.40,104.20,280,16.39
5.40,104.80,284,16.16
5.40,105.40,285,16.11
5.40,106.00,279,16.45
5.40,106.60,279,16.45
5.40,107.20,276,16.63
5.40,107.80,276,16.63
5.40,108.40,275,16.69
5.40,109.00,276,16.63
5.40,109.60,273,16.81
4.80,70.00,415,11.06
4.80,70.60,274,16.75
4.80,71.20,272,16.87
4.80,71.80,271,16.94
4.80,72.40,252,18.21
4.80,73.00,253,18.14
4.80,73.60,250,18.36
4.80,74.20,316,14.53
4.80,74.80,317,14.48
4.80,75.40,351,13.08
4.80,76.00,352,13.04
4.80,76.60,309,14.85
4.80,77.20,281,16.33
4.80,77.80,278,16.51
4.80,78.40,259,17.72
4.80,79.00,236,19.45
4.80,79.60,221,20.77
4.80,80.20,224,20.49
4.80,80.80,217,21.15
4.80,81.40,330,13.91
4.80,82.00,411,11.17
4.80,82.60,453,10.13
4.80,83.20,478,9.60
4.80,83.80,514,8.93
4.80,84.40,512,8.96
4.80,85.00,506,9.07
4.80,85.60,553,8.30
4.80,86.20,571,8.04
4.80,86.80,572,8.02
4.80,87.40,542,8.47
4.80,88.00,533,8.61
4.80,88.60,516,8.90
4.80,89.20,461,9.96
4.80,89.80,456,10.07
4.80,90.40,471,9.75
4.80,91.00,475,9.66
4.80,91.60,510,9.00
4.80,92.20,510,9.00
4.80,92.80,509,9.02
4.80,93.40,503,9.13
4.80,94.00,502,9.14
4.80,94.60,493,9.31
4.80,95.20,447,10.27
4.80,95.80,439,10.46
4.80,96.40,439,10.46
4.80,97.00,441,10.41
4.80,97.60,475,9.66
4.80,98.20,421,10.90
4.80,98.80,385,11.92
4.80,99.40,328,13.99
4.80,100.00,315,14.57
4.80,100.60,291,15.77
4.80,101.20,284,16.16
4.80,101.80,283,16.22
4.80,102.40,279,16.45
4.80,103.00,279,16.45
4.80,103.60,276,16.63
4.80,104.20,276,16.63
4.80,104.80,276,16.63
4.80,105.40,275,16.69
4.80,106.00,276,16.63
4.80,106.60,276,16.63
4.80,107.20,273,16.81
4.80,107.80,276,16.63
4.80,108.40,272,16.87
4.80,109.00,272,16.87
4.80,109.60,268,17.13
4.20,70.00,466,9.85
4.20,70.60,272,16.87
4.20,71.20,262,17.52
4.20,71.80,260,17.65
4.20,72.40,254,18.07
4.20,73.00,248,18.51
4.20,73.60,265,17.32
4.20,74.20,344,13.34
4.20,74.80,343,13.38
4.20,75.40,365,12.58
4.20,76.00,363,12.64
4.20,76.60,294,15.61
4.20,77.20,272,16.87
4.20,77.80,272,16.87
4.20,78.40,249,18.43
4.20,79.00,249,18.43
4.20,79.60,195,23.54
4.20,80.20,274,16.75
4.20,80.80,280,16.39
4.20,81.40,383,11.98
4.20,82.00,397,11.56
4.20,82.60,437,10.50
4.20,83.20,480,9.56
4.20,83.80,489,9.39
4.20,84.40,502,9.14
4.20,85.00,505,9.09
4.20,85.60,549,8.36
4.20,86.20,571,8.04
4.20,86.80,572,8.02
4.20,87.40,539,8.52
4.20,88.00,534,8.60
4.20,88.60,513,8.95
4.20,89.20,470,9.77
4.20,89.80,460,9.98
4.20,90.40,468,9.81
4.20,91.00,482,9.52
4.20,91.60,513,8.95
4.20,92.20,521,8.81
4.20,92.80,505,9.09
4.20,93.40,502,9.14
4.20,94.00,502,9.14
4.20,94.60,492,9.33
4.20,95.20,445,10.31
4.20,95.80,441,10.41
4.20,96.40,434,10.58
4.20,97.00,439,10.46
4.20,97.60,469,9.79
4.20,98.20,405,11.33
4.20,98.80,406,11.31
4.20,99.40,325,14.12
4.20,100.00,307,14.95
4.20,100.60,289,15.88
4.20,101.20,286,16.05
4.20,101.80,284,16.16
4.20,102.40,280,16.39
4.20,103.00,280,16.39
4.20,103.60,277,16.57
4.20,104.20,276,16.63
4.20,104.80,276,16.63
4.20,105.40,275,16.69
4.20,106.00,275,16.69
4.20,106.60,275,16.69
4.20,107.20,272,16.87
4.20,107.80,275,16.69
4.20,108.40,272,16.87
4.20,109.00,272,16.87
4.20,109.60,274,16.75
3.60,70.00,416,11.03
3.60,70.60,272,16.87
3.60,71.20,264,17.39
3.60,71.80,263,17.45
3.60,72.40,250,18.36
3.60,73.00,249,18.43
3.60,73.60,281,16.33
3.60,74.20,349,13.15
3.60,74.80,349,13.15
3.60,75.40,367,12.51
3.60,76.00,371,12.37
3.60,76.60,313,14.66
3.60,77.20,285,16.11
3.60,77.80,287,15.99
3.60,78.40,253,18.14
3.60,79.00,233,19.70
3.60,79.60,188,24.41
3.60,80.20,222,20.68
3.60,80.80,226,20.31
3.60,81.40,338,13.58
3.60,82.00,418,10.98
3.60,82.60,445,10.31
3.60,83.20,468,9.81
3.60,83.80,481,9.54
3.60,84.40,514,8.93
3.60,85.00,524,8.76
3.60,85.60,552,8.32
3.60,86.20,575,7.98
3.60,86.80,576,7.97
3.60,87.40,542,8.47
3.60,88.00,534,8.60
3.60,88.60,512,8.96
3.60,89.20,461,9.96
3.60,89.80,452,10.15
3.60,90.40,453,10.13
3.60,91.00,462,9.94
3.60,91.60,503,9.13
3.60,92.20,500,9.18
3.60,92.80,502,9.14
3.60,93.40,495,9.27
3.60,94.00,490,9.37
3.60,94.60,476,9.64
3.60,95.20,434,10.58
3.60,95.80,430,10.67
3.60,96.40,420,10.93
3.60,97.00,419,10.95
3.60,97.60,466,9.85
3.60,98.20,442,10.38
3.60,98.80,431,10.65
3.60,99.40,320,14.34
3.60,100.00,306,15.00
3.60,100.60,291,15.77
3.60,101.20,283,16.22
3.60,101.80,283,16.22
3.60,102.40,280,16.39
3.60,103.00,279,16.45
3.60,103.60,279,16.45
3.60,104.20,275,16.69
3.60,104.80,275,16.69
3.60,105.40,276,16.63
3.60,106.00,276,16.63
3.60,106.60,275,16.69
3.60,107.20,275,16.69
3.60,107.80,276,16.63
3.60,108.40,272,16.87
3.60,109.00,271,16.94
3.60,109.60,271,16.94
3.00,70.00,402,11.42
3.00,70.60,264,17.39
3.00,71.20,252,18.21
3.00,71.80,250,18.36
3.00,72.40,245,18.73
3.00,73.00,252,18.21
3.00,73.60,329,13.95
3.00,74.20,362,12.68
3.00,74.80,361,12.71
3.00,75.40,380,12.08
3.00,76.00,345,13.30
3.00,76.60,304,15.10
3.00,77.20,273,16.81
3.00,77.80,278,16.51
3.00,78.40,250,18.36
3.00,79.00,251,18.29
3.00,79.60,189,24.29
3.00,80.20,245,18.73
3.00,80.80,244,18.81
3.00,81.40,336,13.66
3.00,82.00,393,11.68
3.00,82.60,455,10.09
3.00,83.20,484,9.48
3.00,83.80,485,9.46
3.00,84.40,505,9.09
3.00,85.00,515,8.91
3.00,85.60,587,7.82
3.00,86.20,582,7.89
3.00,86.80,577,7.95
3.00,87.40,549,8.36
3.00,88.00,549,8.36
3.00,88.60,516,8.90
3.00,89.20,459,10.00
3.00,89.80,451,10.18
3.00,90.40,425,10.80
3.00,91.00,425,10.80
3.00,91.60,449,10.22
3.00,92.20,485,9.46
3.00,92.80,488,9.41
3.00,93.40,477,9.62
3.00,94.00,476,9.64
3.00,94.60,468,9.81
3.00,95.20,421,10.90
3.00,95.80,419,10.95
3.00,96.40,400,11.48
3.00,97.00,414,11.09
3.00,97.60,440,10.43
3.00,98.20,421,10.90
3.00,98.80,419,10.95
3.00,99.40,323,14.21
3.00,100.00,315,14.57
3.00,100.60,293,15.67
3.00,101.20,287,15.99
3.00,101.80,285,16.11
3.00,102.40,288,15.94
3.00,103.00,279,16.45
3.00,103.60,280,16.39
3.00,104.20,279,16.45
3.00,104.80,277,16.57
3.00,105.40,276,16.63
3.00,106.00,276,16.63
3.00,106.60,277,16.57
3.00,107.20,275,16.69
3.00,107.80,276,16.63
3.00,108.40,274,16.75
3.00,109.00,272,16.87
3.00,109.60,269,17.06
2.40,70.00,444,10.34
2.40,70.60,271,16.94
2.40,71.20,258,17.79
2.40,71.80,256,17.93
2.40,72.40,249,18.43
2.40,73.00,260,17.65
2.40,73.60,333,13.78
2.40,74.20,359,12.79
2.40,74.80,361,12.71
2.40,75.40,372,12.34
2.40,76.00,348,13.19
2.40,76.60,306,15.00
2.40,77.20,276,16.63
2.40,77.80,276,16.63
2.40,78.40,250,18.36
2.40,79.00,250,18.36
2.40,79.60,184,24.95
2.40,80.20,248,18.51
2.40,80.80,251,18.29
2.40,81.40,355,12.93
2.40,82.00,385,11.92
2.40,82.60,447,10.27
2.40,83.20,485,9.46
2.40,83.80,484,9.48
2.40,84.40,497,9.24
2.40,85.00,513,8.95
2.40,85.60,577,7.95
2.40,86.20,589,7.79
2.40,86.80,589,7.79
2.40,87.40,547,8.39
2.40,88.00,537,8.55
2.40,88.60,516,8.90
2.40,89.20,462,9.94
2.40,89.80,448,10.25
2.40,90.40,426,10.77
2.40,91.00,426,10.77
2.40,91.60,454,10.11
2.40,92.20,484,9.48
2.40,92.80,486,9.44
2.40,93.40,481,9.54
2.40,94.00,480,9.56
2.40,94.60,452,10.15
2.40,95.20,416,11.03
2.40,95.80,412,11.14
2.40,96.40,384,11.95
2.40,97.00,391,11.74
2.40,97.60,471,9.75
2.40,98.20,444,10.34
2.40,98.80,438,10.48
2.40,99.40,321,14.30
2.40,100.00,295,15.56
2.40,100.60,291,15.77
2.40,101.20,284,16.16
2.40,101.80,283,16.22
2.40,102.40,280,16.39
2.40,103.00,279,16.45
2.40,103.60,280,16.39
2.40,104.20,276,16.63
2.40,104.80,276,16.63
2.40,105.40,275,16.69
2.40,106.00,276,16.63
2.40,106.60,275,16.69
2.40,107.20,276,16.63
2.40,107.80,278,16.51
2.40,108.40,273,16.81
2.40,109.00,271,16.94
2.40,109.60,273,16.81
1.80,70.00,381,12.05
1.80,70.60,267,17.19
1.80,71.20,255,18.00
1.80,71.80,253,18.14
1.80,72.40,249,18.43
1.80,73.00,268,17.13
1.80,73.60,353,13.00
1.80,74.20,371,12.37
1.80,74.80,367,12.51
1.80,75.40,371,12.37
1.80,76.00,371,12.37
1.80,76.60,307,14.95
1.80,77.20,270,17.00
1.80,77.80,267,17.19
1.80,78.40,241,19.05
1.80,79.00,241,19.05
1.80,79.60,194,23.66
1.80,80.20,213,21.55
1.80,80.80,212,21.65
1.80,81.40,326,14.08
1.80,82.00,416,11.03
1.80,82.60,445,10.31
1.80,83.20,477,9.62
1.80,83.80,484,9.48
1.80,84.40,525,8.74
1.80,85.00,547,8.39
1.80,85.60,586,7.83
1.80,86.20,591,7.77
1.80,86.80,589,7.79
1.80,87.40,547,8.39
1.80,88.00,538,8.53
1.80,88.60,516,8.90
1.80,89.20,448,10.25
1.80,89.80,441,10.41
1.80,90.40,412,11.14
1.80,91.00,409,11.22
1.80,91.60,435,10.55
1.80,92.20,469,9.79
1.80,92.80,470,9.77
1.80,93.40,469,9.79
1.80,94.00,470,9.77
1.80,94.60,451,10.18
1.80,95.20,401,11.45
1.80,95.80,385,11.92
1.80,96.40,372,12.34
1.80,97.00,374,12.27
1.80,97.60,425,10.80
1.80,98.20,437,10.50
1.80,98.80,427,10.75
1.80,99.40,323,14.21
1.80,100.00,311,14.76
1.80,100.60,293,15.67
1.80,101.20,287,15.99
1.80,101.80,287,15.99
1.80,102.40,283,16.22
1.80,103.00,284,16.16
1.80,103.60,279,16.45
1.80,104.20,279,16.45
1.80,104.80,279,16.45
1.80,105.40,276,16.63
1.80,106.00,276,16.63
1.80,106.60,276,16.63
1.80,107.20,276,16.63
1.80,107.80,275,16.69
1.80,108.40,280,16.39
1.80,109.00,272,16.87
1.80,109.60,272,16.87
1.20,70.00,365,12.58
1.20,70.60,268,17.13
1.20,71.20,250,18.36
1.20,71.80,248,18.51
1.20,72.40,257,17.86
1.20,73.00,287,15.99
1.20,73.60,362,12.68
1.20,74.20,373,12.31
1.20,74.80,374,12.27
1.20,75.40,366,12.54
1.20,76.00,366,12.54
1.20,76.60,308,14.90
1.20,77.20,268,17.13
1.20,77.80,268,17.13
1.20,78.40,241,19.05
1.20,79.00,241,19.05
1.20,79.60,198,23.18
1.20,80.20,215,21.35
1.20,80.80,215,21.35
1.20,81.40,368,12.47
1.20,82.00,414,11.09
1.20,82.60,447,10.27
1.20,83.20,482,9.52
1.20,83.80,497,9.24
1.20,84.40,508,9.04
1.20,85.00,564,8.14
1.20,85.60,602,7.62
1.20,86.20,605,7.59
1.20,86.80,606,7.57
1.20,87.40,558,8.23
1.20,88.00,547,8.39
1.20,88.60,528,8.69
1.20,89.20,441,10.41
1.20,89.80,422,10.88
1.20,90.40,390,11.77
1.20,91.00,389,11.80
1.20,91.60,416,11.03
1.20,92.20,454,10.11
1.20,92.80,456,10.07
1.20,93.40,452,10.15
1.20,94.00,448,10.25
1.20,94.60,435,10.55
1.20,95.20,356,12.89
1.20,95.80,366,12.54
1.20,96.40,338,13.58
1.20,97.00,337,13.62
1.20,97.60,376,12.21
1.20,98.20,446,10.29
1.20,98.80,443,10.36
1.20,99.40,333,13.78
1.20,100.00,306,15.00
1.20,100.60,292,15.72
1.20,101.20,288,15.94
1.20,101.80,285,16.11
1.20,102.40,284,16.16
1.20,103.00,283,16.22
1.20,103.60,279,16.45
1.20,104.20,279,16.45
1.20,104.80,279,16.45
1.20,105.40,278,16.51
1.20,106.00,276,16.63
1.20,106.60,275,16.69
1.20,107.20,275,16.69
1.20,107.80,275,16.69
1.20,108.40,274,16.75
1.20,109.00,272,16.87
1.20,109.60,273,16.81
0.60,70.00,412,11.14
0.60,70.60,265,17.32
0.60,71.20,249,18.43
0.60,71.80,250,18.36
0.60,72.40,254,18.07
0.60,73.00,290,15.83
0.60,73.60,359,12.79
0.60,74.20,371,12.37
0.60,74.80,370,12.41
0.60,75.40,379,12.11
0.60,76.00,348,13.19
0.60,76.60,301,15.25
0.60,77.20,276,16.63
0.60,77.80,278,16.51
0.60,78.40,249,18.43
0.60,79.00,250,18.36
0.60,79.60,191,24.03
0.60,80.20,216,21.25
0.60,80.80,214,21.45
0.60,81.40,340,13.50
0.60,82.00,424,10.83
0.60,82.60,451,10.18
0.60,83.20,484,9.48
0.60,83.80,492,9.33
0.60,84.40,548,8.38
0.60,85.00,565,8.12
0.60,85.60,611,7.51
0.60,86.20,613,7.49
0.60,86.80,613,7.49
0.60,87.40,574,8.00
0.60,88.00,547,8.39
0.60,88.60,531,8.64
0.60,89.20,420,10.93
0.60,89.80,395,11.62
0.60,90.40,376,12.21
0.60,91.00,370,12.41
0.60,91.60,401,11.45
0.60,92.20,445,10.31
0.60,92.80,446,10.29
0.60,93.40,437,10.50
0.60,94.00,437,10.50
0.60,94.60,428,10.72
0.60,95.20,347,13.23
0.60,95.80,348,13.19
0.60,96.40,339,13.54
0.60,97.00,334,13.74
0.60,97.60,428,10.72
0.60,98.20,426,10.77
0.60,98.80,426,10.77
0.60,99.40,324,14.17
0.60,100.00,314,14.62
0.60,100.60,293,15.67
0.60,101.20,288,15.94
0.60,101.80,287,15.99
0.60,102.40,284,16.16
0.60,103.00,283,16.22
0.60,103.60,279,16.45
0.60,104.20,280,16.39
0.60,104.80,280,16.39
0.60,105.40,276,16.63
0.60,106.00,276,16.63
0.60,106.60,276,16.63
0.60,107.20,276,16.63
0.60,107.80,275,16.69
0.60,108.40,279,16.45
0.60,109.00,272,16.87
0.60,109.60,277,16.57
-0.00,70.00,354,12.97
-0.00,70.60,260,17.65
-0.00,71.20,250,18.36
-0.00,71.80,245,18.73
-0.00,72.40,263,17.45
-0.00,73.00,300,15.30
-0.00,73.60,358,12.82
-0.00,74.20,372,12.34
-0.00,74.80,373,12.31
-0.00,75.40,374,12.27
-0.00,76.00,336,13.66
-0.00,76.60,299,15.35
-0.00,77.20,272,16.87
-0.00,77.80,271,16.94
-0.00,78.40,245,18.73
-0.00,79.00,244,18.81
-0.00,79.60,199,23.07
-0.00,80.20,190,24.16
-0.00,80.80,193,23.78
-0.00,81.40,350,13.11
-0.00,82.00,405,11.33
-0.00,82.60,455,10.09
-0.00,83.20,494,9.29
-0.00,83.80,504,9.11
-0.00,84.40,519,8.84
-0.00,85.00,517,8.88
-0.00,85.60,600,7.65
-0.00,86.20,613,7.49
-0.00,86.80,610,7.52
-0.00,87.40,569,8.07
-0.00,88.00,559,8.21
-0.00,88.60,524,8.76
-0.00,89.20,424,10.83
-0.00,89.80,374,12.27
-0.00,90.40,355,12.93
-0.00,91.00,352,13.04
-0.00,91.60,374,12.27
-0.00,92.20,428,10.72
-0.00,92.80,434,10.58
-0.00,93.40,427,10.75
-0.00,94.00,427,10.75
-0.00,94.60,420,10.93
-0.00,95.20,362,12.68
-0.00,95.80,360,12.75
-0.00,96.40,351,13.08
-0.00,97.00,347,13.23
-0.00,97.60,372,12.34
-0.00,98.20,454,10.11
-0.00,98.80,404,11.36
-0.00,99.40,335,13.70
-0.00,100.00,318,14.43
-0.00,100.60,298,15.40
-0.00,101.20,287,15.99
-0.00,101.80,287,15.99
-0.00,102.40,282,16.28
-0.00,103.00,283,16.22
-0.00,103.60,280,16.39
-0.00,104.20,280,16.39
-0.00,104.80,280,16.39
-0.00,105.40,276,16.63
-0.00,106.00,276,16.63
-0.00,106.60,276,16.63
-0.00,107.20,276,16.63
-0.00,107.80,275,16.69
-0.00,108.40,275,16.69
-0.00,109.00,272,16.87
-0.00,109.60,272,16.87
-0.60,70.00,421,10.90
-0.60,70.60,263,17.45
-0.60,71.20,251,18.29
-0.60,71.80,250,18.36
-0.60,72.40,261,17.59
-0.60,73.00,302,15.20
-0.60,73.60,365,12.58
-0.60,74.20,384,11.95
-0.60,74.80,385,11.92
-0.60,75.40,376,12.21
-0.60,76.00,344,13.34
-0.60,76.60,309,14.85
-0.60,77.20,284,16.16
-0.60,77.80,286,16.05
-0.60,78.40,263,17.45
-0.60,79.00,265,17.32
-0.60,79.60,202,22.72
-0.60,80.20,258,17.79
-0.60,80.80,250,18.36
-0.60,81.40,376,12.21
-0.60,82.00,405,11.33
-0.60,82.60,472,9.72
-0.60,83.20,513,8.95
-0.60,83.80,501,9.16
-0.60,84.40,530,8.66
-0.60,85.00,561,8.18
-0.60,85.60,627,7.32
-0.60,86.20,628,7.31
-0.60,86.80,629,7.30
-0.60,87.40,562,8.17
-0.60,88.00,548,8.38
-0.60,88.60,529,8.68
-0.60,89.20,436,10.53
-0.60,89.80,408,11.25
-0.60,90.40,370,12.41
-0.60,91.00,365,12.58
-0.60,91.60,383,11.98
-0.60,92.20,440,10.43
-0.60,92.80,440,10.43
-0.60,93.40,439,10.46
-0.60,94.00,433,10.60
-0.60,94.60,431,10.65
-0.60,95.20,379,12.11
-0.60,95.80,366,12.54
-0.60,96.40,378,12.14
-0.60,97.00,359,12.79
-0.60,97.60,417,11.01
-0.60,98.20,440,10.43
-0.60,98.80,437,10.50
-0.60,99.40,340,13.50
-0.60,100.00,321,14.30
-0.60,100.60,300,15.30
-0.60,101.20,293,15.67
-0.60,101.80,294,15.61
-0.60,102.40,292,15.72
-0.60,103.00,290,15.83
-0.60,103.60,289,15.88
-0.60,104.20,285,16.11
-0.60,104.80,284,16.16
-0.60,105.40,281,16.33
-0.60,106.00,282,16.28
-0.60,106.60,282,16.28
-0.60,107.20,283,16.22
-0.60,107.80,280,16.39
-0.60,108.40,287,15.99
-0.60,109.00,281,16.33
-0.60,109.60,280,16.39
-1.20,70.00,399,11.50
-1.20,70.60,273,16.81
-1.20,71.20,255,18.00
-1.20,71.80,260,17.65
-1.20,72.40,262,17.52
-1.20,73.00,326,14.08
-1.20,73.60,378,12.14
-1.20,74.20,383,11.98
-1.20,74.80,381,12.05
-1.20,75.40,384,11.95
-1.20,76.00,348,13.19
-1.20,76.60,312,14.71
-1.20,77.20,281,16.33
-1.20,77.80,280,16.39
-1.20,78.40,257,17.86
-1.20,79.00,257,17.86
-1.20,79.60,207,22.17
-1.20,80.20,205,22.39
-1.20,80.80,205,22.39
-1.20,81.40,378,12.14
-1.20,82.00,428,10.72
-1.20,82.60,461,9.96
-1.20,83.20,514,8.93
-1.20,83.80,522,8.79
-1.20,84.40,588,7.81
-1.20,85.00,592,7.75
-1.20,85.60,630,7.29
-1.20,86.20,630,7.29
-1.20,86.80,630,7.29
-1.20,87.40,563,8.15
-1.20,88.00,545,8.42
-1.20,88.60,523,8.78
-1.20,89.20,427,10.75
-1.20,89.80,385,11.92
-1.20,90.40,361,12.71
-1.20,91.00,338,13.58
-1.20,91.60,345,13.30
-1.20,92.20,433,10.60
-1.20,92.80,430,10.67
-1.20,93.40,439,10.46
-1.20,94.00,438,10.48
-1.20,94.60,442,10.38
-1.20,95.20,432,10.63
-1.20,95.80,422,10.88
-1.20,96.40,428,10.72
-1.20,97.00,426,10.77
-1.20,97.60,437,10.50
-1.20,98.20,449,10.22
-1.20,98.80,440,10.43
-1.20,99.40,342,13.42
-1.20,100.00,320,14.34
-1.20,100.60,306,15.00
-1.20,101.20,297,15.45
-1.20,101.80,295,15.56
-1.20,102.40,292,15.72
-1.20,103.00,294,15.61
-1.20,103.60,290,15.83
-1.20,104.20,287,15.99
-1.20,104.80,289,15.88
-1.20,105.40,288,15.94
-1.20,106.00,284,16.16
-1.20,106.60,284,16.16
-1.20,107.20,282,16.28
-1.20,107.80,286,16.05
-1.20,108.40,279,16.45
-1.20,109.00,280,16.39
-1.20,109.60,279,16.45
-1.80,70.00,405,11.33
-1.80,70.60,274,16.75
-1.80,71.20,253,18.14
-1.80,71.80,253,18.14
-1.80,72.40,277,16.57
-1.80,73.00,328,13.99
-1.80,73.60,365,12.58
-1.80,74.20,383,11.98
-1.80,74.80,385,11.92
-1.80,75.40,366,12.54
-1.80,76.00,336,13.66
-1.80,76.60,311,14.76
-1.80,77.20,297,15.45
-1.80,77.80,290,15.83
-1.80,78.40,268,17.13
-1.80,79.00,251,18.29
-1.80,79.60,208,22.07
-1.80,80.20,218,21.06
-1.80,80.80,220,20.86
-1.80,81.40,317,14.48
-1.80,82.00,372,12.34
-1.80,82.60,436,10.53
-1.80,83.20,504,9.11
-1.80,83.80,514,8.93
-1.80,84.40,578,7.94
-1.80,85.00,593,7.74
-1.80,85.60,634,7.24
-1.80,86.20,628,7.31
-1.80,86.80,609,7.54
-1.80,87.40,566,8.11
-1.80,88.00,552,8.32
-1.80,88.60,519,8.84
-1.80,89.20,408,11.25
-1.80,89.80,388,11.83
-1.80,90.40,356,12.89
-1.80,91.00,352,13.04
-1.80,91.60,340,13.50
-1.80,92.20,425,10.80
-1.80,92.80,439,10.46
-1.80,93.40,442,10.38
-1.80,94.00,442,10.38
-1.80,94.60,448,10.25
-1.80,95.20,432,10.63
-1.80,95.80,430,10.67
-1.80,96.40,421,10.90
-1.80,97.00,425,10.80
-1.80,97.60,408,11.25
-1.80,98.20,455,10.09
-1.80,98.80,455,10.09
-1.80,99.40,337,13.62
-1.80,100.00,314,14.62
-1.80,100.60,296,15.51
-1.80,101.20,291,15.77
-1.80,101.80,288,15.94
-1.80,102.40,283,16.22
-1.80,103.00,283,16.22
-1.80,103.60,283,16.22
-1.80,104.20,280,16.39
-1.80,104.80,279,16.45
-1.80,105.40,276,16.63
-1.80,106.00,276,16.63
-1.80,106.60,275,16.69
-1.80,107.20,276,16.63
-1.80,107.80,276,16.63
-1.80,108.40,276,16.63
-1.80,109.00,275,16.69
-1.80,109.60,273,16.81
-2.40,70.00,453,10.13
-2.40,70.60,258,17.79
-2.40,71.20,241,19.05
-2.40,71.80,242,18.97
-2.40,72.40,299,15.35
-2.40,73.00,333,13.78
-2.40,73.60,353,13.00
-2.40,74.20,374,12.27
-2.40,74.80,374,12.27
-2.40,75.40,385,11.92
-2.40,76.00,349,13.15
-2.40,76.60,298,15.40
-2.40,77.20,280,16.39
-2.40,77.80,280,16.39
-2.40,78.40,257,17.86
-2.40,79.00,256,17.93
-2.40,79.60,203,22.61
-2.40,80.20,231,19.87
-2.40,80.80,230,19.96
-2.40,81.40,342,13.42
-2.40,82.00,378,12.14
-2.40,82.60,453,10.13
-2.40,83.20,486,9.44
-2.40,83.80,488,9.41
-2.40,84.40,511,8.98
-2.40,85.00,529,8.68
-2.40,85.60,611,7.51
-2.40,86.20,603,7.61
-2.40,86.80,601,7.64
-2.40,87.40,553,8.30
